company_name,date,item_1a_scores,item_7_scores,total_scores
PARA,2022-02-15,"[4, 5, 2, 6, 1, 9, 3, 5, 2, 1, 5, 3, 4, 2, 3, 2]",[],"[4, 5, 2, 6, 1, 9, 3, 5, 2, 1, 5, 3, 4, 2, 3, 2]"
PARA,2023-02-16,"[2, 1, 2, 1, 6, 5, 4, 2, 1, 1, 0]",[],"[2, 1, 2, 1, 6, 5, 4, 2, 1, 1, 0]"
PARA,2024-02-28,"[4, 4]","[4, 3]","[4, 4, 4, 3]"
PAYC,2021-02-18,"[6, 6, 7, 3, 2, 6, 8, 3, 3, 3]","[6, 7, 3, 2, 8, 3, 3, 7, 2]","[6, 6, 7, 3, 2, 6, 8, 3, 3, 3, 6, 7, 3, 2, 8, 3, 3, 7, 2]"
PAYC,2022-02-17,"[3, 3, 6, 5, 4, 2, 4, 4, 4, 3]","[3, 6, 5, 4, 2, 4, 3, 2, -2, -2]","[3, 3, 6, 5, 4, 2, 4, 4, 4, 3, 3, 6, 5, 4, 2, 4, 3, 2, -2, -2]"
PAYC,2023-02-16,"[4, 3, 1, 1]",[],"[4, 3, 1, 1]"
PAYC,2024-02-15,"[4, 0, 0]",[],"[4, 0, 0]"
PAYX,2021-07-16,"[6, 2, 7, 8, 4, 4]","[6, 5]","[6, 2, 7, 8, 4, 4, 6, 5]"
PAYX,2022-07-15,"[7, 9, 5, 5, 4, 5, 2]","[7, 4, 5]","[7, 9, 5, 5, 4, 5, 2, 7, 4, 5]"
PAYX,2023-07-14,[5],[],[5]
PAYX,2024-07-11,[4],[],[4]
PCAR,2021-02-17,"[4, 3, 3, 0, 6, 8, 3, 5, 1]","[6, 7, 0, 0, 9, 4, 0, 5]","[4, 3, 3, 0, 6, 8, 3, 5, 1, 6, 7, 0, 0, 9, 4, 0, 5]"
PCAR,2022-02-23,"[2, 4, 5, 2, 2, 1, 5, 1]","[2, 4]","[2, 4, 5, 2, 2, 1, 5, 1, 2, 4]"
PCAR,2023-02-22,"[3, 3, 7, 6, 2]",[3],"[3, 3, 7, 6, 2, 3]"
PCAR,2024-02-21,"[4, 3]",[],"[4, 3]"
PCG,2021-02-25,"[5, 3, 7, 8, 4, 1, 1, 1]","[5, 7, 1, 1]","[5, 3, 7, 8, 4, 1, 1, 1, 5, 7, 1, 1]"
PCG,2022-02-10,"[5, 3, 8, 3, 2, 4, 1, 2]","[8, 2, 2]","[5, 3, 8, 3, 2, 4, 1, 2, 8, 2, 2]"
PCG,2023-02-23,"[8, 7, 9, 6, 6, 5]",[9],"[8, 7, 9, 6, 6, 5, 9]"
PCG,2024-02-22,"[4, 2, 4]",[4],"[4, 2, 4, 4]"
PEG,2024-02-26,"[4, 4, 6, 4, 2, 1]",[],"[4, 4, 6, 4, 2, 1]"
PEP,2022-02-10,"[7, 9, 7, 6, 6, 6, 6]","[6, 6, 6, 5, 6, 3]","[7, 9, 7, 6, 6, 6, 6, 6, 6, 6, 5, 6, 3]"
PEP,2023-02-09,"[6, 5, 5]",[7],"[6, 5, 5, 7]"
PEP,2024-02-09,"[6, 4, 6]",[],"[6, 4, 6]"
PFE,2024-02-22,"[4, 5, 5, 3, 3, 3, 1]",[],"[4, 5, 5, 3, 3, 3, 1]"
PFG,2021-02-12,"[4, 7, 9, 7, 6, 4]","[7, 7, 6]","[4, 7, 9, 7, 6, 4, 7, 7, 6]"
PFG,2022-02-11,"[2, 6, 3, 6, 6, 4, 3, 2]",[6],"[2, 6, 3, 6, 6, 4, 3, 2, 6]"
PFG,2023-02-16,"[3, 1, 1, 1]",[],"[3, 1, 1, 1]"
PFG,2024-02-20,"[4, 3, 1, 1]",[],"[4, 3, 1, 1]"
PGR,2021-03-01,"[8, 6, 7, 6, 7, 6, 7, 7, 5, 6, 6, 5, 6, 7]",[],"[8, 6, 7, 6, 7, 6, 7, 7, 5, 6, 6, 5, 6, 7]"
PGR,2022-02-28,"[7, 4, 5, 3, 6, 4, 5, 6, 1, 5, 5, 2, 4, 6, 5, 1, 4, 2]",[],"[7, 4, 5, 3, 6, 4, 5, 6, 1, 5, 5, 2, 4, 6, 5, 1, 4, 2]"
PGR,2023-02-27,"[4, 4, 5, 3, 5, 5, 4, 6, 5, 6, 4, 6, 6, 4, 5, 4, 4, 3, 5]",[],"[4, 4, 5, 3, 5, 5, 4, 6, 5, 6, 4, 6, 6, 4, 5, 4, 4, 3, 5]"
PGR,2024-02-26,"[5, 4, 4, 3, 3, 4, 0, -3, 4, 3]",[],"[5, 4, 4, 3, 3, 4, 0, -3, 4, 3]"
PG,2021-08-06,"[3, 5, 8, 7, 3, 7, 1, 4]","[5, 5, 5, 3]","[3, 5, 8, 7, 3, 7, 1, 4, 5, 5, 5, 3]"
PG,2022-08-05,"[8, 8, 3, 7, 5, 3, 8, 3, 7, 7]","[8, 7, 3, 4, 6, 2, 6, -6]","[8, 8, 3, 7, 5, 3, 8, 3, 7, 7, 8, 7, 3, 4, 6, 2, 6, -6]"
PG,2023-08-04,"[5, 4, 5, 3]","[4, 0, 1]","[5, 4, 5, 3, 4, 0, 1]"
PG,2024-08-05,"[6, 3, 4, 2, 2, 0]",[2],"[6, 3, 4, 2, 2, 0, 2]"
PHM,2021-02-02,"[9, 8, 7, 7, 2, 5, 6, 5, 1, 5, 4, 5, 3, 8, 4, 5, 5, 5, 3, 1]","[1, 4, 5, 0]","[9, 8, 7, 7, 2, 5, 6, 5, 1, 5, 4, 5, 3, 8, 4, 5, 5, 5, 3, 1, 1, 4, 5, 0]"
PHM,2022-02-07,"[8, 7, 5, 7, 9, 8, 7, 7, 4, 4, 8, 6, 6, 8, 4]","[6, 4]","[8, 7, 5, 7, 9, 8, 7, 7, 4, 4, 8, 6, 6, 8, 4, 6, 4]"
PHM,2023-02-06,"[7, 6, 7, 8, 5, 5, 3, 3, -3, 7, 3, 4, 5, 5]",[6],"[7, 6, 7, 8, 5, 5, 3, 3, -3, 7, 3, 4, 5, 5, 6]"
PHM,2024-02-05,"[6, 4, 4, 3, 2, 2, 2]","[1, 2]","[6, 4, 4, 3, 2, 2, 2, 1, 2]"
PKG,2021-02-24,"[7, 8, 4, 1, 4, 5, 2, -4]","[7, -4]","[7, 8, 4, 1, 4, 5, 2, -4, 7, -4]"
PKG,2022-02-24,"[2, 3, 4, 1, 8, 7, 6, 5, 4, 3, 4, 9, 1, 3, 2, 4]","[2, 1, 3, 5, 8, 7, 8, 7, 1]","[2, 3, 4, 1, 8, 7, 6, 5, 4, 3, 4, 9, 1, 3, 2, 4, 2, 1, 3, 5, 8, 7, 8, 7, 1]"
PKG,2023-02-23,"[5, 7, 6, 5, 3]",[],"[5, 7, 6, 5, 3]"
PKG,2024-02-29,[3],[],[3]
PLD,2021-02-11,"[7, 1, 4, 2, 4, 3, 6, 4]","[0, 3, 0, 2, 0, 0, 0]","[7, 1, 4, 2, 4, 3, 6, 4, 0, 3, 0, 2, 0, 0, 0]"
PLD,2022-02-09,"[7, 2, 7, 6, 3, 5, 8, 9]",[],"[7, 2, 7, 6, 3, 5, 8, 9]"
PLD,2023-02-14,"[5, 6]",[],"[5, 6]"
PLD,2024-02-13,"[4, 5, 6, 6, 5]",[],"[4, 5, 6, 6, 5]"
PLTR,2021-02-26,"[4, 8, 6, 9, 3, 4, 3]",[4],"[4, 8, 6, 9, 3, 4, 3, 4]"
PLTR,2022-02-24,"[8, 10, 6, 5, 7, 6]",[8],"[8, 10, 6, 5, 7, 6, 8]"
PLTR,2023-02-21,"[6, 5, 6, 7, 4, 5]",[],"[6, 5, 6, 7, 4, 5]"
PLTR,2024-02-20,"[4, 4]",[],"[4, 4]"
PM,2021-02-09,"[8, 9, 8, 4, 5, 3, 1, 4, 3, 0]",[1],"[8, 9, 8, 4, 5, 3, 1, 4, 3, 0, 1]"
PM,2022-02-11,"[5, 7, 3, 5, 1, 3, 3, 6, 2, 3, 3, 5, 4]","[5, 1, 3, 3]","[5, 7, 3, 5, 1, 3, 3, 6, 2, 3, 3, 5, 4, 5, 1, 3, 3]"
PM,2023-02-10,"[7, 9, 8, 7, 6, 8, 4, 4]",[],"[7, 9, 8, 7, 6, 8, 4, 4]"
PM,2024-02-08,"[5, 4, 3, 5]",[],"[5, 4, 3, 5]"
PNC,2021-02-26,"[6, 6, 8, 6, 5, 2]",[],"[6, 6, 8, 6, 5, 2]"
PNC,2022-02-25,"[8, 6, 3, 6, 6, 4, 5, 5, 1, 2]","[8, 6, 5]","[8, 6, 3, 6, 6, 4, 5, 5, 1, 2, 8, 6, 5]"
PNC,2023-02-22,"[7, 6, 6, 5, 7, 4, 2]",[],"[7, 6, 6, 5, 7, 4, 2]"
PNC,2024-02-21,"[4, 4, 3]",[],"[4, 4, 3]"
PNR,2021-02-16,"[8, 7, 8, 7, 5, 6, 8, 6]","[8, 7, 8, 5, 5, 5]","[8, 7, 8, 7, 5, 6, 8, 6, 8, 7, 8, 5, 5, 5]"
PNR,2022-02-22,"[7, 5, 7, 5, 6, 5, 5, 6, 4, 5, 3, 6, 5, 5, 6, 3, 4, 3, 6, 5]","[5, 5, 6, 3]","[7, 5, 7, 5, 6, 5, 5, 6, 4, 5, 3, 6, 5, 5, 6, 3, 4, 3, 6, 5, 5, 5, 6, 3]"
PNR,2023-02-21,"[5, 6, 5, 6, 6, 6, 6, 5, 5, 4, 4, 5, 4, 5, 4, 5, 5]","[5, 3, 4, 4]","[5, 6, 5, 6, 6, 6, 6, 5, 5, 4, 4, 5, 4, 5, 4, 5, 5, 5, 3, 4, 4]"
PNR,2024-02-20,"[4, 4]",[],"[4, 4]"
PNW,2022-02-25,"[3, 4, 5, 4, 4, 1, 3, 2, 2, 3]",[],"[3, 4, 5, 4, 4, 1, 3, 2, 2, 3]"
PNW,2023-02-27,"[2, 4, 8]",[2],"[2, 4, 8, 2]"
PNW,2024-02-27,"[4, 4]",[],"[4, 4]"
PODD,2021-02-24,"[4, 4, 4, 2, 3, 4, 3, 2, 3, 2, 4, 3]",[],"[4, 4, 4, 2, 3, 4, 3, 2, 3, 2, 4, 3]"
PODD,2022-02-24,"[6, 3, 3, 3, 3, 3, 2, 1, 1, 6, 3, 2]","[1, 0, 1, -2, 0]","[6, 3, 3, 3, 3, 3, 2, 1, 1, 6, 3, 2, 1, 0, 1, -2, 0]"
PODD,2023-02-24,"[7, 8, 5, 4, 1, 3, 2, 2, 5, 3]",[1],"[7, 8, 5, 4, 1, 3, 2, 2, 5, 3, 1]"
PODD,2024-02-23,"[4, 4, 6, 3, 5, 4, 3]",[],"[4, 4, 6, 3, 5, 4, 3]"
POOL,2021-02-25,"[3, 9, 4, 1, -2, 3, 2]","[9, 4, 0, 3, 1, 4, 0, -2, 3, 2, 1]","[3, 9, 4, 1, -2, 3, 2, 9, 4, 0, 3, 1, 4, 0, -2, 3, 2, 1]"
POOL,2022-02-25,"[6, 4, 3, 5, 1, 3, 5, 5, 3, 5, -2, 2, 5, 4]","[1, 5, 5, 4, 4]","[6, 4, 3, 5, 1, 3, 5, 5, 3, 5, -2, 2, 5, 4, 1, 5, 5, 4, 4]"
POOL,2023-02-24,"[3, 1, 1, 0, 1, 7, 4, 2, 0, 5, 3]","[0, 1, 2]","[3, 1, 1, 0, 1, 7, 4, 2, 0, 5, 3, 0, 1, 2]"
POOL,2024-02-27,"[4, 5, 1, 4, 5, 6, 2, 6]",[1],"[4, 5, 1, 4, 5, 6, 2, 6, 1]"
PPG,2021-02-18,"[5, 5, 2, 5, 3, 3, 1]","[4, 4, 2, 3, 7, -1, 1, 1]","[5, 5, 2, 5, 3, 3, 1, 4, 4, 2, 3, 7, -1, 1, 1]"
PPG,2022-02-17,"[8, 8, 5, 9, 7, 6, 5]","[4, 8, 6]","[8, 8, 5, 9, 7, 6, 5, 4, 8, 6]"
PPG,2023-02-16,"[7, 5, 2, 8, 5, 5, 2]","[1, 0, 3, 2, 0, 3, 1, 2, 3, 1, 0]","[7, 5, 2, 8, 5, 5, 2, 1, 0, 3, 2, 0, 3, 1, 2, 3, 1, 0]"
PPG,2024-02-15,"[4, 6, 5, 4, 3]","[3, 3]","[4, 6, 5, 4, 3, 3, 3]"
PRU,2021-02-19,"[9, 8, 9, 10, 7, 7, 7, 7, 7, 4, 7, 8, 6]","[9, 8, 9, 10, 7, 7, 7, 7, 7]","[9, 8, 9, 10, 7, 7, 7, 7, 7, 4, 7, 8, 6, 9, 8, 9, 10, 7, 7, 7, 7, 7]"
PRU,2022-02-17,"[7, 8, 5, 4, 4, 4]","[7, 8, 5, 4, 4]","[7, 8, 5, 4, 4, 4, 7, 8, 5, 4, 4]"
PRU,2023-02-16,"[3, 2, 5, 1, 4]","[5, 5, 7, 0, 2]","[3, 2, 5, 1, 4, 5, 5, 7, 0, 2]"
PRU,2024-02-21,"[8, 4]",[],"[8, 4]"
PSA,2022-02-22,"[5, 4, 6, 7, 8, 6, 7, 6, 7, 3]",[6],"[5, 4, 6, 7, 8, 6, 7, 6, 7, 3, 6]"
PSA,2024-02-20,"[3, 1, 2, 2, 2, 6, 3, 1, 4, 5, 1]",[2],"[3, 1, 2, 2, 2, 6, 3, 1, 4, 5, 1, 2]"
PSX,2021-02-24,"[9, 6, 7, 6, 4, 6, 5, 4, 3, 6]","[6, 6, 5, 5, 6, 5]","[9, 6, 7, 6, 4, 6, 5, 4, 3, 6, 6, 6, 5, 5, 6, 5]"
PSX,2022-02-18,"[8, 8, 7, 7, 6, 6, 3, 6]","[8, 7]","[8, 8, 7, 7, 6, 6, 3, 6, 8, 7]"
PSX,2023-02-22,"[8, 3, 3, 9, 5, 5, 3, 4, 0]",[],"[8, 3, 3, 9, 5, 5, 3, 4, 0]"
PSX,2024-02-21,"[5, 6, 4, 4, 4, 4]",[],"[5, 6, 4, 4, 4, 4]"
PTC,2021-11-22,"[3, 7, 6, 6, 3, 3, 8, 8, 5, 4, 3]",[],"[3, 7, 6, 6, 3, 3, 8, 8, 5, 4, 3]"
PTC,2022-11-15,"[7, 2, 2, 2]",[5],"[7, 2, 2, 2, 5]"
PTC,2023-11-20,[2],[],[2]
PTC,2024-11-14,"[4, 2]",[],"[4, 2]"
PWR,2021-03-01,"[9, 8, 7, 8, 8, 5, 7, 5, 3, 5]","[8, 8, 5]","[9, 8, 7, 8, 8, 5, 7, 5, 3, 5, 8, 8, 5]"
PWR,2022-02-25,"[6, 6, 4, 6, 6, 6, 5, 5, 3, 5]","[6, 5, 3]","[6, 6, 4, 6, 6, 6, 5, 5, 3, 5, 6, 5, 3]"
PWR,2023-02-23,"[7, 6, 1, 1, 0]",[],"[7, 6, 1, 1, 0]"
PWR,2024-02-22,"[3, 3, 2, 2]",[4],"[3, 3, 2, 2, 4]"
PYPL,2021-02-05,"[7, 8, 6, 6, 8, 8, 7, 6, 4, 6, 5]","[7, 8, 5]","[7, 8, 6, 6, 8, 8, 7, 6, 4, 6, 5, 7, 8, 5]"
PYPL,2022-02-03,"[4, 2, 5, 4, 9, 1, 4, 1, 4, 4]",[4],"[4, 2, 5, 4, 9, 1, 4, 1, 4, 4, 4]"
PYPL,2023-02-10,[5],[3],"[5, 3]"
PYPL,2024-02-08,[4],[],[4]
QCOM,2021-11-03,"[8, 7, 8, 6, 3, 2, 5, 3, 2, 4, 2, 2, 3, 4, 3, 2, 3]","[8, 2]","[8, 7, 8, 6, 3, 2, 5, 3, 2, 4, 2, 2, 3, 4, 3, 2, 3, 8, 2]"
QCOM,2022-11-02,"[4, 5, 6, 5, 5, 2, 4, 3]",[],"[4, 5, 6, 5, 5, 2, 4, 3]"
QCOM,2023-11-01,"[6, 6, 6, 6]",[],"[6, 6, 6, 6]"
QCOM,2024-11-06,"[4, 4, 2, 4, 3]",[],"[4, 4, 2, 4, 3]"
RCL,2024-02-21,"[4, 6, 4, 4, 3, 2, 4]",[2],"[4, 6, 4, 4, 3, 2, 4, 2]"
REGN,2021-02-08,"[8, 6, 7, 9, 8, 4, 3, 5, 7]",[],"[8, 6, 7, 9, 8, 4, 3, 5, 7]"
REGN,2022-02-07,"[7, 6, 3, 4, 9, 7, 5, 4, 5, 5]",[],"[7, 6, 3, 4, 9, 7, 5, 4, 5, 5]"
REGN,2023-02-06,"[7, 7, 5, 6, 5, 4, 8, 5, 6, 5, 3, 4, 5, 3]",[],"[7, 7, 5, 6, 5, 4, 8, 5, 6, 5, 3, 4, 5, 3]"
REGN,2024-02-05,"[4, 5, 6]",[],"[4, 5, 6]"
REG,2021-02-17,"[6, 6, 6, 4, 4, 5, 5, 5, 4, 7, 4, 5, 5, 2, 4, 3, 3, 5, 3, 4]","[5, 2, 4, 3, 4, 3, 10]","[6, 6, 6, 4, 4, 5, 5, 5, 4, 7, 4, 5, 5, 2, 4, 3, 3, 5, 3, 4, 5, 2, 4, 3, 4, 3, 10]"
REG,2022-02-17,"[6, 6, 5, 5, 6, 1, 6, 4, 6, 4, 3, 6]","[9, 3, 6, 3, 5]","[6, 6, 5, 5, 6, 1, 6, 4, 6, 4, 3, 6, 9, 3, 6, 3, 5]"
REG,2023-02-17,"[7, 5, 5, 5, 5, 3, 3, 3, 2, 3, 2, 2, 2, 2]",[],"[7, 5, 5, 5, 5, 3, 3, 3, 2, 3, 2, 2, 2, 2]"
REG,2024-02-16,"[5, 4, 3, 3, 3, 0, -1, 0, -1, -1]",[],"[5, 4, 3, 3, 3, 0, -1, 0, -1, -1]"
RF,2022-02-24,"[8, 8, 5, 4, 7, 5]","[8, 7]","[8, 8, 5, 4, 7, 5, 8, 7]"
RF,2023-02-24,"[7, 5, 6, 3, 1, 2]",[7],"[7, 5, 6, 3, 1, 2, 7]"
RF,2024-02-23,"[4, 2, 2, 2]",[],"[4, 2, 2, 2]"
RJF,2021-11-23,"[7, 9, 7, 5, 5, 4, 3, 5, 1, 3]",[],"[7, 9, 7, 5, 5, 4, 3, 5, 1, 3]"
RJF,2022-11-22,"[8, 3, 2]",[],"[8, 3, 2]"
RL,2021-05-20,"[7, 8, 6, 7, 6, 6, 5, 7, 6, 4, 6]","[7, 8, 6, 7, 6, 6, 7]","[7, 8, 6, 7, 6, 6, 5, 7, 6, 4, 6, 7, 8, 6, 7, 6, 6, 7]"
RL,2022-05-24,"[7, 8, 8, 4, 6, 4, 6, 5, 2, 6, 4]","[7, 8, 8]","[7, 8, 8, 4, 6, 4, 6, 5, 2, 6, 4, 7, 8, 8]"
RL,2023-05-25,"[8, 8, 9, 9, 4, 7, 5, 4, 4, 5]","[8, 8, 9, 9]","[8, 8, 9, 9, 4, 7, 5, 4, 4, 5, 8, 8, 9, 9]"
RL,2024-05-23,"[4, 5, 4, 4, 4, 4, 3, 3, 3]",[],"[4, 5, 4, 4, 4, 4, 3, 3, 3]"
RMD,2021-08-17,"[3, 7, 6, 3, 1, 2, 2, 3, 2, 3, 2, 2, 3, 5, 2, 2, 4, 2]","[3, 3, 2, 2, 2]","[3, 7, 6, 3, 1, 2, 2, 3, 2, 3, 2, 2, 3, 5, 2, 2, 4, 2, 3, 3, 2, 2, 2]"
RMD,2022-08-12,"[6, 6, 6, 7, 6, 6, 8]","[6, 6, 6, 6]","[6, 6, 6, 7, 6, 6, 8, 6, 6, 6, 6]"
RMD,2023-08-11,"[5, 6, 2, 1, 4]",[],"[5, 6, 2, 1, 4]"
RMD,2024-08-09,"[4, 5, 2, 2, 1, 4]",[],"[4, 5, 2, 2, 1, 4]"
ROK,2021-11-09,"[8, 6, 2, 7, 6, 6, 7, 4, 6, 6, 3, 2]","[6, 4, 6, 3, -2]","[8, 6, 2, 7, 6, 6, 7, 4, 6, 6, 3, 2, 6, 4, 6, 3, -2]"
ROK,2022-11-08,"[5, 8, 2, 7, 8, 4, 6, 6]","[5, 2, 4, 1]","[5, 8, 2, 7, 8, 4, 6, 6, 5, 2, 4, 1]"
ROK,2023-11-08,"[4, 3]","[5, 4]","[4, 3, 5, 4]"
ROK,2024-11-12,"[4, 5]",[],"[4, 5]"
ROL,2021-02-26,"[6, 1, 3, 1, 5, 5]","[2, 0, 4, 1, 0, 5, 2, 3, 3, 2, 0]","[6, 1, 3, 1, 5, 5, 2, 0, 4, 1, 0, 5, 2, 3, 3, 2, 0]"
ROL,2022-02-25,"[8, 2, 6, 7, 4, 5]","[3, 4, 3, 5]","[8, 2, 6, 7, 4, 5, 3, 4, 3, 5]"
ROL,2023-02-16,"[6, 6, 6, 5, 4, 6, 6, 3]","[6, 2, 4, 4, 4, 4, 6]","[6, 6, 6, 5, 4, 6, 6, 3, 6, 2, 4, 4, 4, 4, 6]"
ROL,2024-02-15,"[2, 3, 4, 4, 0, 0, 4, 4]",[],"[2, 3, 4, 4, 0, 0, 4, 4]"
ROP,2021-02-22,"[4, 2, 5, 4, 3, 6, 7, 6, 3, 4, 6, 3, 4, 2, 5, 5, 3, 4]",[],"[4, 2, 5, 4, 3, 6, 7, 6, 3, 4, 6, 3, 4, 2, 5, 5, 3, 4]"
ROP,2022-02-22,"[4, 2, 7, 8, 4, 5, 6, 6, 2, 2, 5, 3, 1, 1, 1, 1, 4, 3, 4]",[],"[4, 2, 7, 8, 4, 5, 6, 6, 2, 2, 5, 3, 1, 1, 1, 1, 4, 3, 4]"
ROP,2023-02-27,"[3, 2, 6, 6, 4, 4, 5, 6, 3, 2, 3]",[],"[3, 2, 6, 6, 4, 4, 5, 6, 3, 2, 3]"
ROP,2024-02-22,"[4, 5]",[],"[4, 5]"
ROST,2021-03-30,"[9, 9, 6, 7, 5, 5, 5, 6, 4, 2, 5, 5]","[6, 4, 5, 3, 6, 4]","[9, 9, 6, 7, 5, 5, 5, 6, 4, 2, 5, 5, 6, 4, 5, 3, 6, 4]"
ROST,2022-03-29,"[9, 8, 4, 7, 7, 5, 6, 7, 7, 5]","[4, 5, 5, 7]","[9, 8, 4, 7, 7, 5, 6, 7, 7, 5, 4, 5, 5, 7]"
ROST,2023-03-28,"[6, 3, 4, 4, 5, 5, 5, 6, 4, 3, 3, 4, 3, 5]","[5, 8, 5, 6, -1]","[6, 3, 4, 4, 5, 5, 5, 6, 4, 3, 3, 4, 3, 5, 5, 8, 5, 6, -1]"
ROST,2024-04-02,"[4, 6, 4, 4, 5, 3, 3, 6, 5, 3, 4, 2]",[],"[4, 6, 4, 4, 5, 3, 3, 6, 5, 3, 4, 2]"
RSG,2021-02-23,"[7, 2, 4, 1, 5, 2, 3, 3]","[7, 3, 4, 3, 8, 2, 3]","[7, 2, 4, 1, 5, 2, 3, 3, 7, 3, 4, 3, 8, 2, 3]"
RSG,2022-02-11,"[6, 8, 4, 4, 6, 4, 5, 4, 6, 0, 2]","[8, 4, 6, 4, 6, 6, 0, 5, 0]","[6, 8, 4, 4, 6, 4, 5, 4, 6, 0, 2, 8, 4, 6, 4, 6, 6, 0, 5, 0]"
RSG,2023-02-23,"[6, 0, 5, 6]","[6, 6, 0, 0]","[6, 0, 5, 6, 6, 6, 0, 0]"
RSG,2024-02-29,"[4, 3]",[],"[4, 3]"
RTX,2021-02-08,"[8, 7, 9, 8, 8, 7, 7, 8, 7, 8, 7, 9, 8, 7]","[8, 7, 9, 8, 7, 9]","[8, 7, 9, 8, 8, 7, 7, 8, 7, 8, 7, 9, 8, 7, 8, 7, 9, 8, 7, 9]"
RTX,2022-02-11,"[6, 7, 6, 6, 4, 6, 6, 6, 6, 6, 4, 5, 6, 3, 4, 4, 4, 4, 6, 3, 6, 5, 3, 4]","[6, 4, 5, 6, 5, 4, 4, 1]","[6, 7, 6, 6, 4, 6, 6, 6, 6, 6, 4, 5, 6, 3, 4, 4, 4, 4, 6, 3, 6, 5, 3, 4, 6, 4, 5, 6, 5, 4, 4, 1]"
RTX,2023-02-07,"[5, 8, 7, 8, 5, 5, 8, 7, 2, 3, 3]","[7, 7, 3, 4, 3]","[5, 8, 7, 8, 5, 5, 8, 7, 2, 3, 3, 7, 7, 3, 4, 3]"
RTX,2024-02-05,"[5, 4, 4]",[],"[5, 4, 4]"
RVTY,2021-03-02,"[8, 5, 7, 4, 4, 9, 3, 7, 2, 5, 4, 4, 4]",[],"[8, 5, 7, 4, 4, 9, 3, 7, 2, 5, 4, 4, 4]"
RVTY,2022-03-03,"[9, 2, 7, 4, 4, 10, 2, 7, 0, 7, 2, 4, 3, 1, 3]",[],"[9, 2, 7, 4, 4, 10, 2, 7, 0, 7, 2, 4, 3, 1, 3]"
RVTY,2023-03-01,"[9, 2, 6, 3, 4, 8, 7, 6, 2]",[],"[9, 2, 6, 3, 4, 8, 7, 6, 2]"
RVTY,2024-02-27,"[4, 2, 3, 1]","[4, 4]","[4, 2, 3, 1, 4, 4]"
SBAC,2022-03-01,"[7, 5, 5, 5, 5, 4, 4]",[-2],"[7, 5, 5, 5, 5, 4, 4, -2]"
SBAC,2024-02-28,[],[],[]
SBUX,2021-11-19,"[7, 7, 7, 7, 4, 3, 7, 6, 7, 6]","[7, 6]","[7, 7, 7, 7, 4, 3, 7, 6, 7, 6, 7, 6]"
SBUX,2022-11-18,"[7, 6, 4, 3, 6, 6, 5, 5, 3, 5]",[7],"[7, 6, 4, 3, 6, 6, 5, 5, 3, 5, 7]"
SBUX,2023-11-17,"[5, 8, 1, 4, 3, 5, 2, 2]",[1],"[5, 8, 1, 4, 3, 5, 2, 2, 1]"
SBUX,2024-11-20,"[5, 5, 5, 4, 4]",[],"[5, 5, 5, 4, 4]"
SCHW,2021-02-24,"[7, 7, 7, 8, 5, 7, 6, 5, 4, 5, 4, 3, 3, 5, 3, 3, 6]","[7, 8, 5]","[7, 7, 7, 8, 5, 7, 6, 5, 4, 5, 4, 3, 3, 5, 3, 3, 6, 7, 8, 5]"
SCHW,2022-02-24,"[7, 7, 6, 8, 4, 5, 6, 6, 5, 7, 6, 5, 3]",[4],"[7, 7, 6, 8, 4, 5, 6, 6, 5, 7, 6, 5, 3, 4]"
SCHW,2023-02-24,"[4, 5]",[],"[4, 5]"
SCHW,2024-02-23,"[6, 5, 2]",[],"[6, 5, 2]"
SHW,2021-02-19,"[7, 3, 5, 3, 7, 3, 1, 3, 5, 3]",[],"[7, 3, 5, 3, 7, 3, 1, 3, 5, 3]"
SHW,2022-02-17,"[8, 6, 0, 2, -1, 5, 3, 3, 6, 3, 2, 1, 5, 2, 1, 3, 3, 2, 3, 2, 3]",[],"[8, 6, 0, 2, -1, 5, 3, 3, 6, 3, 2, 1, 5, 2, 1, 3, 3, 2, 3, 2, 3]"
SHW,2023-02-22,"[3, 5, 1, 3, 8, 3, 4, 6, 3, 4]",[],"[3, 5, 1, 3, 8, 3, 4, 6, 3, 4]"
SHW,2024-02-20,"[5, 5, 4]",[],"[5, 5, 4]"
SJM,2021-06-17,"[4, 6, 1, 2, 5, 4, 2, 4, 3, 2, 4, 3, 2, 1, 2, 1, 1, 2, 2, 2, 4, 6, 3, 3, 1]","[4, 2, 6, 3, 6, 0, 4, 1]","[4, 6, 1, 2, 5, 4, 2, 4, 3, 2, 4, 3, 2, 1, 2, 1, 1, 2, 2, 2, 4, 6, 3, 3, 1, 4, 2, 6, 3, 6, 0, 4, 1]"
SJM,2022-06-16,"[8, 0, 7, 6, 6, 2, 7, 7, 5, 2, 3, 3, -1]","[7, 2, 3, -1]","[8, 0, 7, 6, 6, 2, 7, 7, 5, 2, 3, 3, -1, 7, 2, 3, -1]"
SJM,2023-06-20,"[3, 5, 3, 4, 2, 8]",[3],"[3, 5, 3, 4, 2, 8, 3]"
SJM,2024-06-18,"[5, 5, 4, 4, 4]",[],"[5, 5, 4, 4, 4]"
SLB,2021-01-27,"[8, 6, 6, 5, 9, 8, 6, 5]","[8, 8, 6, 7, 6, 6, 8, 8, 4]","[8, 6, 6, 5, 9, 8, 6, 5, 8, 8, 6, 7, 6, 6, 8, 8, 4]"
SLB,2022-01-26,"[8, 7, 6, 3, 3]","[3, 0]","[8, 7, 6, 3, 3, 3, 0]"
